,PCT,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
459,81,FELONY POSSESSION STOLEN PROPERTY            ,34.0,32.0,20.0,25.0,11.0,9.0,12.0,7.0,7.0,11.0,14.0,7.0,10.0,14.0,32.0,5.0
460,81,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,50.0,37.0,21.0,36.0,109.0,131.0,85.0,101.0,129.0,96.0,87.0,77.0,80.0,86.0,83.0,105.0
461,81,ARSON                                 ,20.0,33.0,28.0,27.0,23.0,34.0,27.0,18.0,37.0,17.0,22.0,21.0,20.0,18.0,24.0,26.0
462,81,FELONY SEX CRIMES (3),24.0,40.0,23.0,10.0,15.0,21.0,23.0,16.0,12.0,18.0,13.0,15.0,30.0,16.0,16.0,13.0
463,81,FELONY DANGEROUS DRUGS  (1),426.0,386.0,366.0,174.0,197.0,296.0,526.0,520.0,574.0,525.0,328.0,315.0,282.0,315.0,311.0,238.0
464,81,FELONY DANGEROUS WEAPONS (2)        ,76.0,68.0,47.0,59.0,91.0,101.0,115.0,139.0,106.0,135.0,112.0,126.0,148.0,121.0,125.0,101.0
465,81,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,102.0,162.0,78.0,53.0,80.0,36.0,34.0,53.0,48.0,47.0,53.0,76.0,67.0,70.0,78.0,110.0
466,81,OTHER FELONIES (4),289.0,268.0,261.0,215.0,248.0,234.0,174.0,200.0,186.0,230.0,234.0,265.0,271.0,304.0,277.0,252.0
467,81,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1021.0,1026.0,844.0,599.0,774.0,862.0,996.0,1054.0,1099.0,1079.0,863.0,902.0,908.0,944.0,946.0,850.0
468,83,FELONY POSSESSION STOLEN PROPERTY            ,89.0,27.0,31.0,37.0,21.0,19.0,34.0,25.0,19.0,10.0,10.0,15.0,5.0,10.0,16.0,10.0
469,83,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,66.0,88.0,65.0,112.0,197.0,149.0,122.0,122.0,167.0,135.0,98.0,116.0,128.0,126.0,93.0,102.0
470,83,ARSON                                 ,99.0,36.0,42.0,22.0,41.0,37.0,45.0,27.0,34.0,19.0,25.0,17.0,20.0,15.0,15.0,13.0
471,83,FELONY SEX CRIMES (3),33.0,55.0,26.0,31.0,29.0,32.0,33.0,25.0,25.0,37.0,32.0,26.0,46.0,30.0,23.0,21.0
472,83,FELONY DANGEROUS DRUGS  (1),1153.0,924.0,835.0,629.0,541.0,798.0,750.0,890.0,867.0,624.0,482.0,478.0,395.0,405.0,370.0,294.0
473,83,FELONY DANGEROUS WEAPONS (2)        ,107.0,92.0,56.0,79.0,70.0,82.0,70.0,82.0,88.0,69.0,87.0,83.0,56.0,68.0,48.0,63.0
474,83,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,114.0,232.0,210.0,147.0,148.0,146.0,121.0,86.0,113.0,230.0,136.0,132.0,147.0,151.0,174.0,181.0
475,83,OTHER FELONIES (4),303.0,299.0,319.0,351.0,304.0,300.0,233.0,254.0,287.0,282.0,331.0,313.0,287.0,294.0,228.0,214.0
476,83,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1964.0,1753.0,1584.0,1408.0,1351.0,1563.0,1408.0,1511.0,1600.0,1406.0,1201.0,1180.0,1084.0,1099.0,967.0,898.0
477,84,FELONY POSSESSION STOLEN PROPERTY            ,12.0,15.0,8.0,13.0,14.0,9.0,9.0,12.0,15.0,8.0,5.0,9.0,10.0,4.0,17.0,10.0
478,84,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,116.0,90.0,103.0,80.0,114.0,185.0,153.0,129.0,144.0,137.0,118.0,105.0,73.0,103.0,111.0,129.0
479,84,ARSON                                 ,20.0,12.0,7.0,11.0,10.0,15.0,14.0,10.0,22.0,12.0,13.0,6.0,6.0,11.0,8.0,7.0
480,84,FELONY SEX CRIMES (3),15.0,12.0,8.0,8.0,4.0,6.0,10.0,4.0,2.0,3.0,5.0,6.0,9.0,6.0,5.0,6.0
481,84,FELONY DANGEROUS DRUGS  (1),96.0,65.0,125.0,87.0,59.0,62.0,91.0,157.0,178.0,150.0,98.0,107.0,89.0,93.0,66.0,106.0
482,84,FELONY DANGEROUS WEAPONS (2)        ,10.0,15.0,24.0,13.0,16.0,12.0,22.0,16.0,30.0,39.0,29.0,16.0,24.0,37.0,25.0,21.0
483,84,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,52.0,144.0,115.0,59.0,69.0,67.0,52.0,46.0,44.0,37.0,26.0,33.0,42.0,50.0,82.0,81.0
484,84,OTHER FELONIES (4),154.0,137.0,166.0,159.0,102.0,99.0,125.0,124.0,130.0,134.0,112.0,137.0,137.0,163.0,154.0,155.0
485,84,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,475.0,490.0,556.0,430.0,388.0,455.0,476.0,498.0,565.0,520.0,406.0,419.0,390.0,467.0,468.0,515.0
486,88,FELONY POSSESSION STOLEN PROPERTY            ,16.0,13.0,8.0,11.0,15.0,11.0,9.0,6.0,7.0,4.0,1.0,1.0,3.0,4.0,17.0,3.0
487,88,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,74.0,44.0,55.0,48.0,99.0,120.0,80.0,110.0,119.0,74.0,80.0,63.0,56.0,48.0,71.0,77.0
488,88,ARSON                                 ,24.0,36.0,19.0,27.0,16.0,18.0,12.0,11.0,20.0,13.0,16.0,14.0,10.0,16.0,12.0,12.0
489,88,FELONY SEX CRIMES (3),15.0,19.0,16.0,10.0,11.0,10.0,4.0,11.0,7.0,9.0,5.0,9.0,9.0,3.0,9.0,7.0
490,88,FELONY DANGEROUS DRUGS  (1),207.0,219.0,146.0,115.0,107.0,140.0,281.0,349.0,255.0,191.0,109.0,105.0,138.0,110.0,77.0,94.0
491,88,FELONY DANGEROUS WEAPONS (2)        ,21.0,26.0,18.0,21.0,17.0,21.0,29.0,39.0,57.0,28.0,28.0,34.0,26.0,34.0,32.0,42.0
492,88,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,91.0,139.0,110.0,33.0,47.0,47.0,39.0,69.0,62.0,51.0,70.0,51.0,63.0,74.0,67.0,41.0
493,88,OTHER FELONIES (4),133.0,173.0,140.0,155.0,102.0,99.0,81.0,102.0,109.0,94.0,105.0,70.0,119.0,140.0,155.0,155.0
494,88,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,581.0,669.0,512.0,420.0,414.0,466.0,535.0,697.0,636.0,464.0,414.0,347.0,424.0,429.0,440.0,431.0
495,90,FELONY POSSESSION STOLEN PROPERTY            ,17.0,18.0,15.0,19.0,16.0,10.0,15.0,7.0,12.0,8.0,10.0,9.0,4.0,6.0,17.0,8.0
496,90,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,64.0,45.0,66.0,84.0,101.0,124.0,78.0,94.0,93.0,86.0,108.0,103.0,106.0,100.0,96.0,129.0
497,90,ARSON                                 ,67.0,45.0,46.0,45.0,25.0,36.0,28.0,32.0,34.0,26.0,40.0,28.0,20.0,41.0,22.0,27.0
498,90,FELONY SEX CRIMES (3),17.0,35.0,19.0,18.0,20.0,19.0,12.0,8.0,10.0,22.0,14.0,13.0,17.0,15.0,19.0,15.0
499,90,FELONY DANGEROUS DRUGS  (1),548.0,358.0,353.0,241.0,224.0,358.0,414.0,411.0,346.0,296.0,320.0,279.0,219.0,227.0,229.0,206.0
500,90,FELONY DANGEROUS WEAPONS (2)        ,26.0,24.0,24.0,14.0,18.0,30.0,37.0,34.0,61.0,54.0,58.0,48.0,33.0,56.0,45.0,40.0
501,90,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,89.0,145.0,113.0,109.0,92.0,114.0,94.0,82.0,88.0,91.0,84.0,76.0,56.0,82.0,93.0,110.0
502,90,OTHER FELONIES (4),194.0,207.0,229.0,176.0,188.0,186.0,181.0,129.0,166.0,174.0,143.0,190.0,181.0,204.0,219.0,228.0
503,90,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1022.0,877.0,865.0,706.0,684.0,877.0,859.0,797.0,810.0,757.0,777.0,746.0,636.0,731.0,740.0,763.0
504,94,FELONY POSSESSION STOLEN PROPERTY            ,9.0,10.0,6.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,5.0,4.0
505,94,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,28.0,21.0,36.0,27.0,48.0,29.0,56.0,58.0,42.0,61.0,58.0,45.0,46.0,40.0,53.0,42.0
506,94,ARSON                                 ,27.0,30.0,24.0,14.0,23.0,20.0,15.0,12.0,18.0,15.0,7.0,8.0,9.0,10.0,5.0,3.0
507,94,FELONY SEX CRIMES (3),5.0,7.0,4.0,3.0,7.0,1.0,2.0,3.0,1.0,5.0,0.0,3.0,8.0,7.0,5.0,4.0
508,94,FELONY DANGEROUS DRUGS  (1),43.0,40.0,50.0,30.0,34.0,35.0,62.0,88.0,122.0,141.0,107.0,52.0,79.0,74.0,48.0,79.0
509,94,FELONY DANGEROUS WEAPONS (2)        ,8.0,3.0,3.0,3.0,2.0,3.0,4.0,8.0,7.0,24.0,28.0,15.0,21.0,9.0,14.0,11.0
510,94,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,139.0,159.0,133.0,120.0,121.0,109.0,110.0,78.0,71.0,95.0,115.0,118.0,96.0,135.0,134.0,69.0
511,94,OTHER FELONIES (4),49.0,36.0,31.0,35.0,42.0,45.0,31.0,46.0,56.0,51.0,67.0,66.0,77.0,104.0,83.0,64.0
512,94,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,308.0,306.0,287.0,235.0,280.0,245.0,282.0,297.0,321.0,396.0,388.0,312.0,338.0,379.0,347.0,276.0
513,100,FELONY POSSESSION STOLEN PROPERTY            ,6.0,4.0,11.0,6.0,3.0,5.0,3.0,0.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0
514,100,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,4.0,16.0,14.0,25.0,38.0,43.0,29.0,51.0,66.0,51.0,86.0,77.0,103.0,65.0,56.0,51.0
515,100,ARSON                                 ,21.0,19.0,17.0,8.0,14.0,7.0,4.0,10.0,13.0,13.0,7.0,5.0,5.0,5.0,4.0,5.0
516,100,FELONY SEX CRIMES (3),26.0,15.0,10.0,9.0,12.0,9.0,11.0,5.0,2.0,2.0,8.0,4.0,6.0,4.0,4.0,5.0
517,100,FELONY DANGEROUS DRUGS  (1),64.0,46.0,58.0,82.0,113.0,100.0,54.0,129.0,97.0,85.0,80.0,67.0,60.0,53.0,48.0,63.0
518,100,FELONY DANGEROUS WEAPONS (2)        ,11.0,6.0,7.0,17.0,17.0,22.0,17.0,11.0,19.0,34.0,28.0,30.0,24.0,28.0,22.0,44.0
519,100,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,52.0,92.0,99.0,88.0,88.0,70.0,93.0,50.0,58.0,57.0,51.0,80.0,87.0,47.0,74.0,107.0
520,100,OTHER FELONIES (4),38.0,37.0,56.0,109.0,93.0,117.0,94.0,99.0,115.0,147.0,124.0,123.0,141.0,131.0,207.0,211.0
521,100,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,222.0,235.0,272.0,344.0,378.0,373.0,305.0,355.0,374.0,393.0,388.0,387.0,428.0,334.0,418.0,488.0
522,101,FELONY POSSESSION STOLEN PROPERTY            ,9.0,12.0,21.0,11.0,12.0,10.0,9.0,5.0,7.0,3.0,12.0,4.0,6.0,5.0,4.0,10.0
523,101,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,18.0,14.0,19.0,44.0,72.0,65.0,58.0,71.0,37.0,33.0,45.0,42.0,39.0,42.0,58.0,75.0
524,101,ARSON                                 ,39.0,36.0,21.0,10.0,9.0,23.0,16.0,10.0,19.0,17.0,22.0,18.0,13.0,14.0,14.0,10.0
525,101,FELONY SEX CRIMES (3),28.0,23.0,21.0,13.0,11.0,14.0,11.0,8.0,11.0,6.0,7.0,3.0,12.0,10.0,10.0,9.0
526,101,FELONY DANGEROUS DRUGS  (1),319.0,213.0,198.0,191.0,219.0,213.0,280.0,313.0,266.0,176.0,175.0,149.0,85.0,98.0,111.0,129.0
527,101,FELONY DANGEROUS WEAPONS (2)        ,40.0,33.0,34.0,27.0,41.0,54.0,62.0,87.0,71.0,95.0,111.0,90.0,113.0,116.0,100.0,128.0
528,101,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,91.0,126.0,145.0,99.0,107.0,156.0,88.0,42.0,30.0,28.0,37.0,61.0,53.0,64.0,81.0,98.0
529,101,OTHER FELONIES (4),159.0,150.0,134.0,103.0,118.0,123.0,136.0,114.0,113.0,127.0,158.0,212.0,214.0,269.0,336.0,365.0
530,101,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,703.0,607.0,593.0,498.0,589.0,658.0,660.0,650.0,554.0,485.0,567.0,579.0,535.0,618.0,714.0,824.0
531,102,FELONY POSSESSION STOLEN PROPERTY            ,35.0,30.0,40.0,11.0,16.0,17.0,17.0,13.0,11.0,13.0,5.0,6.0,5.0,6.0,6.0,6.0
532,102,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,37.0,45.0,54.0,93.0,161.0,111.0,131.0,130.0,139.0,135.0,121.0,109.0,100.0,79.0,67.0,71.0
533,102,ARSON                                 ,56.0,47.0,23.0,23.0,40.0,22.0,24.0,19.0,30.0,18.0,19.0,13.0,13.0,13.0,10.0,12.0
534,102,FELONY SEX CRIMES (3),30.0,31.0,35.0,22.0,23.0,10.0,11.0,15.0,12.0,23.0,12.0,10.0,17.0,11.0,13.0,16.0
535,102,FELONY DANGEROUS DRUGS  (1),151.0,96.0,100.0,72.0,166.0,154.0,145.0,192.0,207.0,165.0,146.0,122.0,124.0,168.0,122.0,115.0
536,102,FELONY DANGEROUS WEAPONS (2)        ,24.0,22.0,32.0,17.0,8.0,33.0,41.0,56.0,88.0,134.0,132.0,113.0,89.0,114.0,32.0,38.0
537,102,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,88.0,82.0,68.0,127.0,58.0,67.0,90.0,74.0,118.0,80.0,45.0,47.0,68.0,89.0,73.0,126.0
538,102,OTHER FELONIES (4),278.0,237.0,241.0,232.0,240.0,191.0,197.0,178.0,203.0,210.0,223.0,203.0,213.0,249.0,242.0,280.0
539,102,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,699.0,590.0,593.0,597.0,712.0,605.0,656.0,677.0,808.0,778.0,703.0,623.0,629.0,729.0,565.0,664.0
540,103,FELONY POSSESSION STOLEN PROPERTY            ,42.0,26.0,19.0,21.0,24.0,16.0,24.0,11.0,33.0,16.0,20.0,21.0,11.0,15.0,20.0,16.0
541,103,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,85.0,73.0,61.0,106.0,126.0,156.0,194.0,164.0,214.0,206.0,204.0,225.0,205.0,281.0,247.0,240.0
542,103,ARSON                                 ,53.0,51.0,30.0,22.0,23.0,29.0,25.0,21.0,26.0,23.0,24.0,28.0,24.0,17.0,19.0,21.0
543,103,FELONY SEX CRIMES (3),35.0,36.0,20.0,15.0,16.0,22.0,17.0,11.0,14.0,17.0,18.0,14.0,18.0,15.0,21.0,19.0
544,103,FELONY DANGEROUS DRUGS  (1),761.0,468.0,361.0,290.0,387.0,459.0,402.0,417.0,467.0,358.0,279.0,269.0,332.0,385.0,300.0,325.0
545,103,FELONY DANGEROUS WEAPONS (2)        ,39.0,43.0,51.0,47.0,48.0,80.0,88.0,105.0,110.0,135.0,184.0,148.0,188.0,374.0,218.0,182.0
546,103,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,264.0,283.0,298.0,153.0,164.0,163.0,100.0,84.0,93.0,96.0,107.0,167.0,217.0,170.0,171.0,143.0
547,103,OTHER FELONIES (4),148.0,165.0,129.0,159.0,158.0,147.0,183.0,195.0,185.0,224.0,296.0,212.0,245.0,295.0,288.0,315.0
548,103,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1427.0,1145.0,969.0,813.0,946.0,1072.0,1033.0,1008.0,1142.0,1075.0,1132.0,1084.0,1240.0,1552.0,1284.0,1261.0
549,104,FELONY POSSESSION STOLEN PROPERTY            ,24.0,15.0,26.0,12.0,15.0,10.0,15.0,5.0,2.0,10.0,12.0,5.0,6.0,5.0,18.0,19.0
550,104,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,27.0,27.0,45.0,40.0,99.0,132.0,186.0,105.0,148.0,145.0,147.0,188.0,179.0,145.0,107.0,81.0
551,104,ARSON                                 ,51.0,45.0,37.0,22.0,29.0,25.0,18.0,24.0,22.0,31.0,7.0,17.0,18.0,8.0,14.0,6.0
552,104,FELONY SEX CRIMES (3),24.0,28.0,29.0,13.0,12.0,18.0,16.0,10.0,11.0,10.0,5.0,14.0,12.0,14.0,17.0,10.0
553,104,FELONY DANGEROUS DRUGS  (1),259.0,237.0,214.0,230.0,348.0,410.0,494.0,381.0,277.0,280.0,318.0,250.0,272.0,214.0,180.0,172.0
554,104,FELONY DANGEROUS WEAPONS (2)        ,15.0,23.0,37.0,41.0,62.0,71.0,97.0,60.0,25.0,29.0,51.0,48.0,33.0,26.0,29.0,33.0
555,104,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,258.0,262.0,411.0,287.0,239.0,184.0,146.0,169.0,148.0,122.0,160.0,93.0,133.0,143.0,129.0,138.0
556,104,OTHER FELONIES (4),97.0,83.0,87.0,60.0,72.0,84.0,130.0,104.0,83.0,137.0,114.0,95.0,128.0,190.0,228.0,181.0
557,104,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,755.0,720.0,886.0,705.0,876.0,934.0,1102.0,858.0,716.0,764.0,814.0,710.0,781.0,745.0,722.0,640.0
558,105,FELONY POSSESSION STOLEN PROPERTY            ,39.0,33.0,32.0,37.0,31.0,35.0,25.0,25.0,4.0,20.0,27.0,20.0,13.0,15.0,11.0,18.0
559,105,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,64.0,67.0,61.0,84.0,128.0,203.0,177.0,144.0,160.0,125.0,169.0,195.0,181.0,143.0,213.0,258.0
560,105,ARSON                                 ,56.0,52.0,38.0,19.0,34.0,27.0,26.0,34.0,29.0,26.0,24.0,22.0,23.0,8.0,13.0,14.0
561,105,FELONY SEX CRIMES (3),26.0,34.0,33.0,27.0,19.0,16.0,21.0,17.0,21.0,12.0,17.0,10.0,20.0,19.0,13.0,17.0
562,105,FELONY DANGEROUS DRUGS  (1),164.0,109.0,108.0,108.0,203.0,189.0,321.0,223.0,187.0,168.0,172.0,181.0,199.0,183.0,183.0,129.0
563,105,FELONY DANGEROUS WEAPONS (2)        ,30.0,33.0,28.0,40.0,39.0,57.0,70.0,49.0,66.0,94.0,85.0,106.0,86.0,70.0,76.0,82.0
564,105,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,315.0,476.0,436.0,297.0,203.0,321.0,284.0,313.0,215.0,235.0,227.0,320.0,282.0,282.0,310.0,314.0
565,105,OTHER FELONIES (4),166.0,177.0,162.0,198.0,229.0,205.0,226.0,228.0,224.0,208.0,230.0,239.0,231.0,267.0,298.0,326.0
566,105,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,860.0,981.0,898.0,810.0,886.0,1053.0,1150.0,1033.0,906.0,888.0,951.0,1093.0,1035.0,987.0,1117.0,1158.0
567,106,FELONY POSSESSION STOLEN PROPERTY            ,32.0,14.0,23.0,9.0,9.0,10.0,8.0,10.0,5.0,6.0,9.0,9.0,12.0,9.0,13.0,10.0
568,106,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,28.0,26.0,26.0,91.0,140.0,133.0,89.0,119.0,113.0,115.0,115.0,111.0,129.0,90.0,96.0,105.0
569,106,ARSON                                 ,56.0,65.0,45.0,22.0,34.0,36.0,31.0,23.0,38.0,21.0,21.0,22.0,19.0,19.0,28.0,10.0
570,106,FELONY SEX CRIMES (3),26.0,11.0,20.0,16.0,13.0,18.0,10.0,12.0,12.0,8.0,7.0,15.0,12.0,12.0,7.0,9.0
571,106,FELONY DANGEROUS DRUGS  (1),125.0,74.0,75.0,93.0,154.0,176.0,189.0,281.0,156.0,118.0,136.0,119.0,105.0,170.0,152.0,148.0
572,106,FELONY DANGEROUS WEAPONS (2)        ,17.0,25.0,29.0,9.0,11.0,32.0,45.0,71.0,78.0,90.0,62.0,66.0,32.0,47.0,31.0,38.0
573,106,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,363.0,372.0,324.0,167.0,209.0,161.0,184.0,248.0,189.0,153.0,146.0,131.0,195.0,214.0,293.0,330.0
574,106,OTHER FELONIES (4),106.0,120.0,83.0,97.0,128.0,96.0,125.0,145.0,141.0,183.0,185.0,154.0,149.0,182.0,157.0,174.0
575,106,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,753.0,707.0,625.0,504.0,698.0,662.0,681.0,909.0,732.0,694.0,681.0,627.0,653.0,743.0,777.0,824.0
576,107,FELONY POSSESSION STOLEN PROPERTY            ,13.0,9.0,8.0,3.0,11.0,6.0,19.0,7.0,13.0,4.0,6.0,5.0,3.0,5.0,10.0,2.0
577,107,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,50.0,24.0,21.0,89.0,130.0,104.0,119.0,58.0,117.0,89.0,114.0,90.0,95.0,68.0,65.0,86.0
578,107,ARSON                                 ,39.0,29.0,12.0,18.0,13.0,16.0,7.0,8.0,14.0,8.0,12.0,12.0,18.0,7.0,7.0,3.0
579,107,FELONY SEX CRIMES (3),22.0,17.0,15.0,14.0,12.0,16.0,10.0,4.0,8.0,7.0,7.0,7.0,16.0,15.0,10.0,8.0
580,107,FELONY DANGEROUS DRUGS  (1),36.0,42.0,35.0,47.0,44.0,68.0,89.0,89.0,85.0,73.0,77.0,85.0,70.0,77.0,78.0,54.0
581,107,FELONY DANGEROUS WEAPONS (2)        ,18.0,16.0,14.0,10.0,9.0,17.0,54.0,34.0,14.0,24.0,27.0,27.0,42.0,29.0,31.0,18.0
582,107,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,157.0,175.0,260.0,128.0,172.0,193.0,204.0,162.0,120.0,120.0,113.0,113.0,101.0,96.0,106.0,127.0
583,107,OTHER FELONIES (4),84.0,71.0,75.0,89.0,92.0,100.0,98.0,85.0,97.0,66.0,80.0,78.0,81.0,104.0,126.0,121.0
584,107,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,419.0,383.0,440.0,398.0,483.0,520.0,600.0,447.0,468.0,391.0,436.0,417.0,426.0,401.0,433.0,419.0
585,108,FELONY POSSESSION STOLEN PROPERTY            ,12.0,13.0,15.0,13.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,7.0,4.0,10.0,1.0,4.0
586,108,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,66.0,62.0,49.0,80.0,272.0,192.0,187.0,154.0,144.0,97.0,154.0,117.0,111.0,92.0,90.0,95.0
587,108,ARSON                                 ,51.0,26.0,27.0,19.0,17.0,18.0,10.0,13.0,17.0,12.0,11.0,8.0,7.0,12.0,5.0,5.0
588,108,FELONY SEX CRIMES (3),19.0,17.0,21.0,6.0,13.0,14.0,8.0,7.0,9.0,13.0,9.0,9.0,10.0,9.0,12.0,15.0
589,108,FELONY DANGEROUS DRUGS  (1),88.0,61.0,49.0,46.0,88.0,97.0,90.0,110.0,57.0,65.0,75.0,90.0,50.0,60.0,44.0,54.0
590,108,FELONY DANGEROUS WEAPONS (2)        ,14.0,11.0,7.0,9.0,13.0,12.0,15.0,9.0,13.0,19.0,20.0,11.0,8.0,8.0,16.0,10.0
591,108,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,152.0,174.0,224.0,105.0,81.0,75.0,66.0,71.0,69.0,55.0,59.0,63.0,77.0,125.0,125.0,167.0
592,108,OTHER FELONIES (4),96.0,89.0,89.0,94.0,67.0,83.0,69.0,116.0,96.0,76.0,76.0,77.0,112.0,120.0,104.0,105.0
593,108,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,498.0,453.0,481.0,372.0,561.0,501.0,452.0,486.0,411.0,343.0,408.0,382.0,379.0,436.0,397.0,455.0
594,109,FELONY POSSESSION STOLEN PROPERTY            ,10.0,10.0,16.0,11.0,11.0,11.0,10.0,13.0,11.0,9.0,4.0,4.0,4.0,13.0,13.0,4.0
595,109,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,93.0,60.0,68.0,118.0,177.0,220.0,197.0,172.0,206.0,169.0,131.0,154.0,153.0,103.0,95.0,135.0
596,109,ARSON                                 ,54.0,55.0,43.0,35.0,34.0,25.0,21.0,16.0,23.0,20.0,19.0,14.0,23.0,23.0,12.0,6.0
597,109,FELONY SEX CRIMES (3),19.0,26.0,21.0,12.0,20.0,15.0,9.0,8.0,7.0,13.0,11.0,16.0,23.0,12.0,24.0,19.0
598,109,FELONY DANGEROUS DRUGS  (1),127.0,101.0,101.0,129.0,141.0,205.0,194.0,104.0,99.0,148.0,192.0,165.0,225.0,256.0,157.0,179.0
599,109,FELONY DANGEROUS WEAPONS (2)        ,22.0,18.0,16.0,16.0,26.0,22.0,29.0,38.0,26.0,39.0,32.0,21.0,29.0,21.0,16.0,21.0
600,109,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,442.0,561.0,461.0,326.0,237.0,211.0,220.0,254.0,241.0,269.0,268.0,237.0,203.0,213.0,231.0,230.0
601,109,OTHER FELONIES (4),138.0,103.0,91.0,148.0,134.0,111.0,156.0,148.0,152.0,192.0,174.0,179.0,189.0,239.0,248.0,259.0
602,109,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,905.0,934.0,817.0,795.0,780.0,820.0,836.0,753.0,765.0,859.0,831.0,790.0,849.0,880.0,796.0,853.0
603,110,FELONY POSSESSION STOLEN PROPERTY            ,22.0,26.0,23.0,15.0,20.0,19.0,8.0,12.0,8.0,1.0,5.0,9.0,18.0,28.0,3.0,7.0
604,110,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,137.0,112.0,151.0,141.0,205.0,212.0,210.0,211.0,153.0,146.0,166.0,100.0,175.0,182.0,153.0,87.0
605,110,ARSON                                 ,25.0,33.0,15.0,10.0,22.0,16.0,24.0,22.0,33.0,11.0,16.0,15.0,6.0,7.0,20.0,17.0
606,110,FELONY SEX CRIMES (3),28.0,34.0,24.0,22.0,19.0,17.0,18.0,14.0,17.0,16.0,8.0,24.0,16.0,17.0,18.0,19.0
607,110,FELONY DANGEROUS DRUGS  (1),262.0,160.0,167.0,124.0,165.0,133.0,196.0,157.0,143.0,96.0,104.0,139.0,95.0,130.0,111.0,127.0
608,110,FELONY DANGEROUS WEAPONS (2)        ,17.0,16.0,22.0,27.0,24.0,30.0,26.0,32.0,28.0,28.0,42.0,44.0,29.0,17.0,17.0,22.0
609,110,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,105.0,140.0,183.0,86.0,95.0,68.0,72.0,75.0,82.0,66.0,69.0,107.0,106.0,126.0,181.0,154.0
610,110,OTHER FELONIES (4),112.0,92.0,93.0,107.0,105.0,93.0,81.0,114.0,94.0,77.0,96.0,120.0,132.0,121.0,153.0,145.0
611,110,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,708.0,613.0,678.0,532.0,655.0,588.0,635.0,637.0,558.0,441.0,506.0,558.0,577.0,628.0,656.0,578.0
612,111,FELONY POSSESSION STOLEN PROPERTY            ,6.0,14.0,7.0,6.0,3.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0
613,111,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,16.0,25.0,26.0,52.0,90.0,124.0,154.0,126.0,104.0,117.0,134.0,109.0,122.0,86.0,63.0,76.0
